1990.44658,   1.09530,   0.65607,  -0.65607
1990.44932,  -0.21810,   0.65788,  -0.65788
1990.45205,  -0.54735,   0.66869,  -0.66869
1990.45479,   0.00000,   0.66677,  -0.66677
1990.46301,  -1.54870,   0.75092,  -0.75092
1990.46575,   0.33389,   0.71998,  -0.71998
1990.46849,   0.11105,   0.71998,  -0.71998
1990.47123,   0.22173,   0.71996,  -0.71996
1990.47397,  -1.00168,   0.75400,  -0.75400
1990.48219,  -0.78608,   0.74791,  -0.74791
1990.48493,  -0.11280,   0.68580,  -0.68580
1990.48767,   0.67492,   0.70177,  -0.70177
1990.49041,   0.67039,   0.71717,  -0.71717
1990.49315,   0.22247,   0.70824,  -0.70824
1990.50137,   0.33278,   0.66879,  -0.66879
1990.50411,   0.11068,   0.66881,  -0.66881
1990.50959,  -1.00056,   0.70143,  -0.70143
1990.51233,   0.66815,   0.71044,  -0.71044
1990.52055,   0.22173,   0.66803,  -0.66803
1990.52329,  -0.55525,   0.65707,  -0.65707
1990.52603,   0.99724,   0.64921,  -0.64921
1990.52877,   1.09650,   0.69225,  -0.69225
1990.53151,   0.43526,   0.68826,  -0.68826
1990.53973,   0.43337,   0.69505,  -0.69505
1990.54247,  -0.43337,   0.61038,  -0.61038
1990.54521,  -0.87242,   0.63643,  -0.63643
1990.54795,   0.21882,   0.63783,  -0.63783
1990.55068,  -0.87816,   0.66553,  -0.66553
1990.55890,  -1.77980,   0.74239,  -0.74239
1990.56164,   0.00000,   0.72128,  -0.72128
1990.56438,   0.33613,   0.72475,  -0.72475
1990.56712,  -0.11192,   0.70930,  -0.70930
1990.56986,  -0.67416,   0.70948,  -0.70948
1990.57808,   0.22523,   0.70952,  -0.70952
1990.58082,   0.22472,   0.70740,  -0.70740
1990.58356,  -0.22472,   0.70875,  -0.70875
1990.58630,  -1.13123,   0.71851,  -0.71851
1990.58904,  -1.83702,   0.81404,  -0.81404
1990.59726,  -3.29830,   1.09733,  -1.09733
1990.60000,   0.23923,   1.09160,  -1.09160
1990.60274,   1.06953,   1.09502,  -1.09502
1990.60548,   0.70672,   1.07885,  -1.07885
